"DUSG-001-L-Blue_",0
"DUSG-001-L-Brown",0
"DUSG-001-M-Blue",0
"DUSG-001-M-Brown",0
"DUSG-001-S-Blue",0
"DUSG-001-S-Brown",0
"DUSG-001-XL-Blue",0
"DUSG-001-XL-Brown",0
"DUSG-002-10-Blue",0
"DUSG-002-10-Brown",0
"DUSG-002-12-Blue",0
"DUSG-002-12-Brown",0
"DUSG-002-8-Blue",0
"DUSG-002-8-Brown",0
"DUSG-003-L-Olive",0
"DUSG-003-M-Olive",0
"DUSG-003-S-Olive",0
"DUSG-003-XL-Olive",0
"DUSG-004-10-Olive",0
"DUSG-004-12-Olive",0
"DUSG-004-8-Olive",0
"DUSG-005-L-Aqua_Blue",0
"DUSG-005-L-Beige",0
"DUSG-005-M-Aqua_Blue",0
"DUSG-005-M-Beige",0
"DUSG-005-S-Aqua_Blue",0
"DUSG-005-S-Beige",0
"DUSG-005-XL-Aqua_Blue",0
"DUSG-005-XL-Beige",0
"DUSG-006-L-Beige_All_over_printed",0
"DUSG-006-M-Beige_All_over_printed",0
"DUSG-006-S-Beige_All_over_printed",0
"DUSG-006-XL-Beige_All_over_printed",0
"DUSG-007-10-Beige_All_over_printed",0
"DUSG-007-12-Beige_All_over_printed",0
"DUSG-007-8-Beige_All_over_printed",0
"DUSG-008-L-Olive_All_over_printed",8
"DUSG-008-M-Olive_All_over_printed",13
"DUSG-008-S-Olive_All_over_printed",0
"DUSG-008-XL-Olive_All_over_printed",0
"DUSG-009-10-Olive",0
"DUSG-009-10-Olive_All_over_printed",0
"DUSG-009-12-Olive",0
"DUSG-009-12-Olive_All_over_printed",0
"DUSG-009-8-Olive",0
"DUSG-009-8-Olive_All_over_printed",5
"DUSG-010-L-Red",3
"DUSG-010-L-Yellow",2
"DUSG-010-M-Red",0
"DUSG-010-M-Yellow",0
"DUSG-010-S-Red",1
"DUSG-010-S-Yellow",0
"DUSG-010-XL-Red",0
"DUSG-010-XL-Yellow",0
"DUSG-011-L-Yellow",11
"DUSG-011-M-Yellow",10
"DUSG-011-S-Yellow",0
"DUSG-011-XL-Yellow",0
"DUSG-012-L-Cappuccino",0
"DUSG-012-L-Olive",0
"DUSG-012-L-Rust",0
"DUSG-012-M-Cappuccino",0
"DUSG-012-M-Olive",0
"DUSG-012-M-Rust",0
"DUSG-012-S-Cappuccino",0
"DUSG-012-S-Olive",0
"DUSG-012-S-Rust",0
"DUSG-012-XL-Cappuccino",0
"DUSG-012-XL-Olive",0
"DUSG-012-XL-Rust",0
"DUSG-012-XXL-Cappuccino",0
"DUSG-012-XXL-Olive",0
"DUSG-012-XXL-Rust",0
"DUSG-013-L-Cappuccino",0
"DUSG-013-L-Olive",0
"DUSG-013-M-Cappuccino",0
"DUSG-013-M-Olive",0
"DUSG-013-S-Cappuccino",0
"DUSG-013-S-Olive",0
"DUSG-013-XL-Cappuccino",0
"DUSG-013-XL-Olive",0
"DUSG-014-L-Beige",0
"DUSG-014-L-Olive",0
"DUSG-014-M-Beige",0
"DUSG-014-M-Olive",0
"DUSG-014-S-Beige",0
"DUSG-014-S-Olive",0
"DUSG-014-XL-Beige",0
"DUSG-014-XL-Olive",0
"DUSG-015-L-Camel",0
"DUSG-015-L-Multi_colour",0
"DUSG-015-M-Camel",0
"DUSG-015-M-Multi_colour",0
"DUSG-015-S-Camel",0
"DUSG-015-S-Multi_colour",0
"DUSG-015-XL-Camel",0
"DUSG-015-XL-Multi_colour",2
"DUSG-016-10-Multi_colour",0
"DUSG-016-12-Multi_colour",0
"DUSG-016-8-Multi_colour",0
"DUSG-017-L-Multi_colour",0
"DUSG-017-M-Multi_colour",0
"DUSG-017-S-Multi_colour",0
"DUSG-017-XL-Multi_colour",0
"DUSG-018-10-Multi_colour",0
"DUSG-018-12-Multi_colour",0
"DUSG-018-8-Multi_colour",0
"DUSG-019-10-Ocean_Blue",0
"DUSG-019-6-Ocean_Blue",0
"DUSG-019-8-Ocean_Blue",0
"DUSG-020-L-Cappuccino",0
"DUSG-020-L-Mineral_Blue",0
"DUSG-020-M-Cappuccino",0
"DUSG-020-M-Mineral_Blue",0
"DUSG-020-S-Cappuccino",0
"DUSG-020-S-Mineral_Blue",0
"DUSG-020-XL-Cappuccino",0
"DUSG-020-XL-Mineral_Blue",0
"DUSG-021-10-Mineral_Blue",0
"DUSG-021-12-Mineral_Blue",0
"DUSG-021-8-Mineral_Blue",0
"DUSG-022-L-Natural",0
"DUSG-022-M-Natural",0
"DUSG-022-S-Natural",0
"DUSG-022-XL-Natural",0
"DUSG-023-10-Natural",0
"DUSG-023-12-Natural",0
"DUSG-023-8-Natural",0
"DUSG-024-L-Cappuccino",0
"DUSG-024-M-Cappuccino",0
"DUSG-024-S-Cappuccino",0
"DUSG-024-XL-Cappuccino",0
"DUSG-025-L-Cappuccino",0
"DUSG-025-M-Cappuccino",0
"DUSG-025-S-Cappuccino",0
"DUSG-025-XL-Cappuccino",0
"DUSG-026-L-Beige_All_over_printed",0
"DUSG-026-M-Beige_All_over_printed",0
"DUSG-026-S-Beige_All_over_printed",0
"DUSG-026-XL-Beige_All_over_printed",0
"DUSG-027-L-Natural",0
"DUSG-027-M-Natural",0
"DUSG-027-S-Natural",0
"DUSG-027-XL-Natural",0
"DUSG-028-L-Beige",2
"DUSG-028-M-Beige",1
"DUSG-028-S-Beige",0
"DUSG-028-XL-Beige",9
"DUSG-029-L-Beige",0
"DUSG-029-L-Olive",0
"DUSG-029-M-Beige",0
"DUSG-029-M-Olive",0
"DUSG-029-S-Beige",0
"DUSG-029-S-Olive",0
"DUSG-029-XL-Beige",0
"DUSG-029-XL-Olive",0
"DUSG-030-10-Beige",0
"DUSG-030-12-Beige",0
"DUSG-030-8-Beige",0
"DUSG-031-L-Green",0
"DUSG-031-L-Natural",0
"DUSG-031-M-Green",0
"DUSG-031-M-Natural",0
"DUSG-031-S-Green",0
"DUSG-031-S-Natural",0
"DUSG-031-XL-Green",0
"DUSG-031-XL-Natural",0
"DUSG-032-L-Green",0
"DUSG-032-L-Natural",0
"DUSG-032-M-Green",0
"DUSG-032-M-Natural",0
"DUSG-032-S-Green",0
"DUSG-032-S-Natural",0
"DUSG-032-XL-Green",0
"DUSG-032-XL-Natural",0
"DUSG-033-L-Brown_All_over_printed",15
"DUSG-033-L-Olive",1
"DUSG-033-M-Brown_All_over_printed",14
"DUSG-033-M-Olive",22
"DUSG-033-S-Brown_All_over_printed",0
"DUSG-033-S-Olive",0
"DUSG-033-XL-Brown_All_over_printed",0
"DUSG-033-XL-Olive",0
"DUSG-034-10-Brown_All_over_printed",0
"DUSG-034-10-Olive",0
"DUSG-034-12-Brown_All_over_printed",0
"DUSG-034-12-Olive",6
"DUSG-034-8-Brown_All_over_printed",0
"DUSG-034-8-Olive",0
"DUSG-035-L-Brown",2
"DUSG-035-L-Olive",0
"DUSG-035-M-Brown",8
"DUSG-035-M-Olive",0
"DUSG-035-S-Brown",0
"DUSG-035-S-Olive",0
"DUSG-035-XL-Brown",1
"DUSG-035-XL-Olive",0
"DUSG-036-10-Brown",0
"DUSG-036-10-Olive",0
"DUSG-036-12-Brown",0
"DUSG-036-12-Olive",0
"DUSG-036-8-Brown",0
"DUSG-036-8-Olive",0
"DUSG-037-L-Brown",0
"DUSG-037-L-Olive",0
"DUSG-037-M-Brown",0
"DUSG-037-M-Olive",0
"DUSG-037-S-Brown",0
"DUSG-037-S-Olive",0
"DUSG-037-XL-Brown",0
"DUSG-037-XL-Olive",0
"DUSG-038-10-Brown",0
"DUSG-038-10-Olive",0
"DUSG-038-12-Brown",0
"DUSG-038-12-Olive",0
"DUSG-038-8-Brown",0
"DUSG-038-8-Olive",0
"DUSG-039-L-Multicolour",0
"DUSG-039-M-Multicolour",0
"DUSG-039-S-Multicolour",0
"DUSG-039-XL-Multicolour",0
"DUSG-040-L-Multicolour",0
"DUSG-040-M-Multicolour",0
"DUSG-040-S-Multicolour",0
"DUSG-040-XL-Multicolour",0
"DUSG-041-L-Aqua",4
"DUSG-041-L-Natural",0
"DUSG-041-M-Aqua",2
"DUSG-041-M-Natural",1
"DUSG-041-S-Aqua",0
"DUSG-041-S-Natural",2
"DUSG-041-XL-Aqua",0
"DUSG-041-XL-Natural",2
"DUSG-041-XXL-Aqua",0
"DUSG-041-XXL-Natural",1
"DUSG-042-L-Aqua",24
"DUSG-042-L-Narutal",1
"DUSG-042-M-Aqua",7
"DUSG-042-M-Narutal",3
"DUSG-042-S-Aqua",0
"DUSG-042-S-Narutal",2
"DUSG-042-XL-Aqua",1
"DUSG-042-XL-Narutal",3
"DUSG-042-XXL-Aqua",2
"DUSG-042-XXL-Narutal",9
"DUSG-043-L-Coral",10
"DUSG-043-L-Natural",2
"DUSG-043-M-Coral",4
"DUSG-043-M-Natural",2
"DUSG-043-S-Coral",0
"DUSG-043-S-Natural",0
"DUSG-043-XL-Coral",0
"DUSG-043-XL-Natural",0
"DUSG-043-XXL-Coral",0
"DUSG-043-XXL-Natural",0
"DUSG-044-L-Coral",29
"DUSG-044-L-Natural",19
"DUSG-044-M-Coral",10
"DUSG-044-M-Natural",13
"DUSG-044-S-Coral",0
"DUSG-044-S-Natural",0
"DUSG-044-XL-Coral",4
"DUSG-044-XL-Natural",5
"DUSG-044-XXL-Coral",14
"DUSG-044-XXL-Natural",13
"DUSG-045-L-Natural",0
"DUSG-045-M-Natural",0
"DUSG-045-XL-Natural",0
"DUSG-046-L-Blue_-_All_over_Printed",0
"DUSG-046-M-Blue_-_All_over_Printed",0
"DUSG-046-XL-Blue_-_All_over_Printed",1
"DUSG-047-L-Beetroot",6
"DUSG-047-L-Linen",15
"DUSG-047-L-Methi",0
"DUSG-047-L-Natural",0
"DUSG-047-L-Pudina",0
"DUSG-047-M-Beetroot",0
"DUSG-047-M-Linen",0
"DUSG-047-M-Methi",0
"DUSG-047-M-Natural",0
"DUSG-047-M-Pudina",0
"DUSG-047-XL-Beetroot",12
"DUSG-047-XL-Linen",15
"DUSG-047-XL-Methi",0
"DUSG-047-XL-Natural",0
"DUSG-047-XL-Pudina",0
"DUSG-048-L-Natural",0
"DUSG-048-M-Natural",0
"DUSG-048-S-Natural",0
"DUSG-048-XL-Natural",0
"DUSG-048-XXL-Natural",0
"DUSG-049-L-Red_",0
"DUSG-049-M-Red_",0
"DUSG-049-S-Red_",0
"DUSG-049-XL-Red_",0
"DUSG-049-XXL-Red_",0
"DUSG-050-L-Golden_Brown",10
"DUSG-050-L-Rose_Cloud",10
"DUSG-050-M-Golden_Brown",7
"DUSG-050-M-Rose_Cloud",11
"DUSG-050-S-Golden_Brown",1
"DUSG-050-S-Rose_Cloud",0
"DUSG-050-XL-Golden_Brown",1
"DUSG-050-XL-Rose_Cloud",3
"DUSG-050-XXL-Golden_Brown",0
"DUSG-050-XXL-Rose_Cloud",7
"DUSG-051-10-Golden_Brown",6
"DUSG-051-10-Rose_Cloud",6
"DUSG-051-12-Golden_Brown",6
"DUSG-051-12-Rose_Cloud",4
"DUSG-051-4-Golden_Brown",0
"DUSG-051-4-Rose_Cloud",2
"DUSG-051-6-Golden_Brown",0
"DUSG-051-6-Rose_Cloud",1
"DUSG-051-8-Golden_Brown",0
"DUSG-051-8-Rose_Cloud",7
"DUSG-052-L-String",0
"DUSG-052-L-True_Navy",0
"DUSG-052-M-String",0
"DUSG-052-M-True_Navy",0
"DUSG-052-S-String",0
"DUSG-052-S-True_Navy",0
"DUSG-052-XL-String",0
"DUSG-052-XL-True_Navy",0
"DUSG-052-XXL-String",0
"DUSG-052-XXL-True_Navy",0
"DUSG-053-10-String",8
"DUSG-053-10-True_Navy",6
"DUSG-053-12-String",7
"DUSG-053-4-String",4
"DUSG-053-4-True_Navy",0
"DUSG-053-6-String",4
"DUSG-053-6-True_Navy",2
"DUSG-053-8-String",0
"DUSG-053-8-True_Navy",1
"DUSG-054-L-Natural",8
"DUSG-054-L-New_Wheat",0
"DUSG-054-M-Natural",9
"DUSG-054-M-New_Wheat",0
"DUSG-054-S-Natural",2
"DUSG-054-S-New_Wheat",0
"DUSG-054-XL-Natural",13
"DUSG-054-XL-New_Wheat",0
"DUSG-054-XXL-Natural",7
"DUSG-054-XXL-New_Wheat",1
"DUSG-055-10-Natural",0
"DUSG-055-10-New_Wheat",0
"DUSG-055-12-Natural",0
"DUSG-055-12-New_Wheat",0
"DUSG-055-4-Natural",0
"DUSG-055-4-New_Wheat",0
"DUSG-055-6-Natural",0
"DUSG-055-6-New_Wheat",0
"DUSG-055-8-Natural",0
"DUSG-055-8-New_Wheat",0
"DUSG-056-L-Green_Moss",0
"DUSG-056-L-Sierra",0
"DUSG-056-M-Green_Moss",0
"DUSG-056-M-Sierra",0
"DUSG-056-S-Green_Moss",0
"DUSG-056-S-Sierra",0
"DUSG-056-XL-Green_Moss",0
"DUSG-056-XL-Sierra",0
"DUSG-056-XXL-Green_Moss",0
"DUSG-056-XXL-Sierra",0
"DUSG-057-10-Green_Moss",0
"DUSG-057-10-Sierra",0
"DUSG-057-12-Green_Moss",0
"DUSG-057-12-Sierra",0
"DUSG-057-4-Green_Moss",0
"DUSG-057-4-Sierra",0
"DUSG-057-6-Green_Moss",0
"DUSG-057-6-Sierra",0
"DUSG-057-8-Green_Moss",0
"DUSG-057-8-Sierra",0
"DUSG-058-L-Aqua",0
"DUSG-058-L-Endive",0
"DUSG-058-M-Aqua",0
"DUSG-058-M-Endive",0
"DUSG-058-S-Aqua",0
"DUSG-058-S-Endive",0
"DUSG-058-XL-Aqua",0
"DUSG-058-XL-Endive",0
"DUSG-058-XXL-Aqua",0
"DUSG-058-XXL-Endive",0
"DUSG-059-10-Aqua",0
"DUSG-059-10-Endive",0
"DUSG-059-12-Aqua",0
"DUSG-059-12-Endive",0
"DUSG-059-4-Aqua",0
"DUSG-059-4-Endive",0
"DUSG-059-6-Aqua",0
"DUSG-059-6-Endive",0
"DUSG-059-8-Aqua",0
"DUSG-059-8-Endive",0
"DUSG-060-L-Adobe",0
"DUSG-060-L-Beige",0
"DUSG-060-M-Adobe",0
"DUSG-060-M-Beige",0
"DUSG-060-S-Adobe",0
"DUSG-060-S-Beige",0
"DUSG-060-XL-Adobe",0
"DUSG-060-XL-Beige",0
"DUSG-060-XXL-Adobe",0
"DUSG-061-10-Adobe",5
"DUSG-061-10-Beige",8
"DUSG-061-12-Adobe",4
"DUSG-061-12-Beige",7
"DUSG-061-4-Adobe",1
"DUSG-061-4-Beige",6
"DUSG-061-6-Adobe",1
"DUSG-061-6-Beige",0
"DUSG-061-8-Adobe",3
"DUSG-061-8-Beige",6
"DUSG-062-L-Wine_Testing",1
"DUSG-062-L-Yolk_Yellow",7
"DUSG-062-M-Wine_Testing",0
"DUSG-062-M-Yolk_Yellow",0
"DUSG-062-S-Wine_Testing",0
"DUSG-062-S-Yolk_Yellow",0
"DUSG-062-XL-Wine_Testing",2
"DUSG-062-XL-Yolk_Yellow",3
"DUSG-062-XXL-Wine_Testing",5
"DUSG-062-XXL-Yolk_Yellow",3
"DUSG-063-10-Wine_Testing",6
"DUSG-063-10-Yolk_Yellow",8
"DUSG-063-12-Wine_Testing",9
"DUSG-063-12-Yolk_Yellow",2
"DUSG-063-4-Wine_Testing",0
"DUSG-063-4-Yolk_Yellow",0
"DUSG-063-6-Wine_Testing",0
"DUSG-063-6-Yolk_Yellow",1
"DUSG-063-8-Wine_Testing",0
"DUSG-063-8-Yolk_Yellow",0
"DUSG-064-L-Beach_Sand",3
"DUSG-064-L-Pale_Banana",16
"DUSG-064-M-Beach_Sand",4
"DUSG-064-M-Pale_Banana",18
"DUSG-064-S-Beach_Sand",0
"DUSG-064-S-Pale_Banana",0
"DUSG-064-XL-Beach_Sand",0
"DUSG-064-XL-Pale_Banana",0
"DUSG-064-XXL-Beach_Sand",0
"DUSG-064-XXL-Pale_Banana",2
"DUSG-065-10-Beach_Sand",4
"DUSG-065-10-Pale_Banana",7
"DUSG-065-12-Beach_Sand",12
"DUSG-065-12-Pale_Banana",0
"DUSG-065-4-Beach_Sand",2
"DUSG-065-4-Pale_Banana",1
"DUSG-065-6-Beach_Sand",3
"DUSG-065-6-Pale_Banana",5
"DUSG-065-8-Beach_Sand",3
"DUSG-065-8-Pale_Banana",7
"DUSG-066-L-Bamboo",17
"DUSG-066-L-Beige",4
"DUSG-066-M-Bamboo",0
"DUSG-066-M-Beige",0
"DUSG-066-S-Bamboo",0
"DUSG-066-S-Beige",0
"DUSG-066-XL-Bamboo",3
"DUSG-066-XL-Beige",0
"DUSG-066-XXL-Bamboo",2
"DUSG-066-XXL-Beige",0
"DUSG-067-10-Bamboo",0
"DUSG-067-10-Beige",0
"DUSG-067-12-Bamboo",0
"DUSG-067-12-Beige",0
"DUSG-067-4-Bamboo",0
"DUSG-067-4-Beige",0
"DUSG-067-6-Bamboo",0
"DUSG-067-6-Beige",0
"DUSG-067-8-Bamboo",0
"DUSG-067-8-Beige",0
"DUSG-068-L-Blue_Haze",7
"DUSG-068-L-Lobster_Bisque",6
"DUSG-068-M-Blue_Haze",4
"DUSG-068-M-Lobster_Bisque",3
"DUSG-068-S-Blue_Haze",0
"DUSG-068-S-Lobster_Bisque",2
"DUSG-068-XL-Blue_Haze",2
"DUSG-068-XL-Lobster_Bisque",2
"DUSG-068-XXL-Blue_Haze",1
"DUSG-068-XXL-Lobster_Bisque",1
"DUSG-069-10-Blue_Haze",0
"DUSG-069-10-Lobster_Bisque",5
"DUSG-069-12-Blue_Haze",0
"DUSG-069-12-Lobster_Bisque",3
"DUSG-069-4-Blue_Haze",0
"DUSG-069-4-Lobster_Bisque",0
"DUSG-069-6-Blue_Haze",0
"DUSG-069-6-Lobster_Bisque",2
"DUSG-069-8-Blue_Haze",0
"DUSG-069-8-Lobster_Bisque",2
"DUSG-070-L-Green_Blue_Slate",1
"DUSG-070-L-Jester_Red",0
"DUSG-070-M-Green_Blue_Slate",0
"DUSG-070-M-Jester_Red",0
"DUSG-070-S-Green_Blue_Slate",0
"DUSG-070-S-Jester_Red",0
"DUSG-070-XL-Green_Blue_Slate",6
"DUSG-070-XL-Jester_Red",0
"DUSG-070-XXL-Green_Blue_Slate",7
"DUSG-070-XXL-Jester_Red",0
"DUSG-071-10-Green_Blue_Slate",0
